author_id,O,N,n_essays,total_word_count,liwc_wc,emo_sad,focusfuture,mental,certitude,fatigue,Affect,adverb,swear
1275,26.0,24.0,23,1098.0,1119.0,0.0,0.71,0.0,0.36,0.0,7.51,7.95,0.18
1276,70.0,0.0,23,879.0,914.0,0.11,1.75,0.22,1.2,0.0,6.78,7.55,0.66
1277,89.0,3.0,23,666.0,669.0,0.0,2.09,0.0,0.3,0.0,6.73,6.28,0.45
1278,10.0,40.0,23,459.0,467.0,0.21,0.86,0.0,0.86,0.0,6.64,6.42,0.43
1279,43.0,96.0,22,1267.0,1263.0,0.4,1.03,0.63,1.19,0.24,7.52,8.39,0.08
1280,54.0,37.0,22,703.0,706.0,0.0,1.56,0.0,0.28,0.14,3.54,6.52,0.14
1281,10.0,33.0,22,677.0,694.0,0.0,2.02,0.14,0.72,0.0,7.49,5.33,0.43
1282,87.0,93.0,21,2263.0,2293.0,0.26,1.79,0.57,1.26,0.0,6.41,5.93,0.22
1283,85.0,5.0,21,1484.0,1492.0,0.13,2.14,0.07,1.01,0.0,4.69,6.23,0.0
1284,0.0,2.0,21,1393.0,1396.0,0.0,1.43,0.29,1.22,0.36,6.81,6.81,1.5
1285,33.0,1.0,21,1175.0,1180.0,0.17,1.69,0.0,1.19,0.0,4.83,8.31,0.08
1286,74.0,25.0,21,633.0,635.0,0.16,1.42,0.0,0.79,0.0,6.14,6.46,0.31
1287,17.0,40.0,20,2070.0,2107.0,0.05,1.66,2.04,0.57,0.0,3.46,5.17,0.0
1288,0.0,5.0,20,1291.0,1315.0,0.0,1.29,0.08,0.84,0.0,5.86,6.16,0.08
1289,1.0,5.0,20,1104.0,1110.0,0.09,1.35,0.18,0.45,0.09,5.5,4.86,0.0
1290,10.0,0.0,20,621.0,630.0,0.0,0.79,1.43,0.63,0.0,4.29,4.29,0.16
1291,9.0,80.0,20,509.0,514.0,0.0,0.58,0.19,0.78,0.0,4.28,5.45,0.39
1292,1.0,99.0,20,473.0,465.0,0.65,3.66,0.0,1.08,0.0,10.54,6.45,0.22
1293,22.0,76.0,20,383.0,388.0,0.0,1.03,0.0,0.77,0.26,5.15,6.7,1.03
1294,43.0,53.0,19,1673.0,1689.0,0.3,1.07,0.3,0.77,0.0,6.28,6.51,0.06
1295,30.0,22.0,19,1091.0,1148.0,0.17,1.92,0.26,0.52,0.0,6.27,6.01,0.09
1296,2.0,3.0,19,1396.0,1413.0,0.07,1.7,0.0,0.78,0.21,4.32,6.37,0.0
1297,50.0,40.0,19,1086.0,1102.0,0.18,1.54,0.18,1.36,0.36,5.81,7.44,0.09
1298,34.0,90.0,19,964.0,971.0,0.1,1.44,0.0,0.72,0.0,7.21,6.08,0.0
1299,29.0,72.0,19,877.0,893.0,0.34,1.01,0.56,1.57,0.0,5.71,10.3,0.22
1300,75.0,63.0,19,413.0,416.0,0.0,1.68,0.0,2.16,0.48,3.85,8.65,0.0
1301,92.0,94.0,18,747.0,750.0,0.13,1.07,0.0,1.87,0.0,8.8,8.93,0.13
1302,79.0,63.0,18,372.0,373.0,0.27,2.95,0.0,1.61,0.0,8.85,4.83,0.8
1303,0.0,29.0,17,1764.0,1780.0,0.06,0.73,0.28,1.01,0.17,6.63,8.43,0.0
1304,11.0,16.0,17,1503.0,1536.0,0.07,0.72,0.0,0.78,0.13,5.47,5.14,0.13
1305,50.0,67.0,17,957.0,961.0,0.42,1.25,0.83,1.04,0.0,9.16,6.76,0.0
1306,70.0,94.0,17,740.0,747.0,0.27,2.01,0.27,0.67,0.0,7.1,7.36,0.27
1307,13.0,98.0,17,745.0,750.0,0.0,1.87,0.53,2.13,0.0,8.13,7.07,0.13
1308,0.0,76.0,17,621.0,635.0,0.0,0.94,0.31,0.0,0.0,5.2,4.72,0.16
1309,60.0,67.0,17,569.0,572.0,0.17,0.52,0.35,0.7,0.0,6.47,7.34,0.0
1310,50.0,97.0,16,924.0,926.0,0.22,1.08,0.54,1.08,0.0,5.72,10.26,0.43
1311,29.0,92.0,16,847.0,861.0,0.0,3.6,0.0,0.35,0.0,3.14,4.18,0.0
1312,10.0,50.0,16,513.0,530.0,0.0,1.13,0.0,0.94,0.0,1.89,4.72,0.0
1313,39.0,69.0,16,540.0,560.0,0.0,1.61,0.0,0.71,0.0,6.61,5.0,0.0
1314,70.0,55.0,16,544.0,558.0,0.0,1.79,0.0,0.72,0.18,3.58,8.24,0.0
1315,92.0,44.0,16,406.0,408.0,0.25,0.49,0.0,0.98,0.0,6.86,6.86,0.0
1316,23.0,80.0,16,334.0,338.0,0.0,1.48,0.0,2.07,0.0,5.62,6.21,0.0
1317,53.0,48.0,16,356.0,358.0,0.56,0.84,0.0,1.12,0.0,5.87,6.42,1.12
1318,50.0,15.0,15,1614.0,1618.0,0.12,1.67,0.06,1.24,0.0,4.33,5.44,0.0
1319,77.0,54.0,15,1668.0,1679.0,0.06,1.01,0.12,1.01,0.42,4.47,7.74,0.06
1320,11.0,34.0,15,1314.0,1354.0,0.15,0.89,0.07,0.52,0.0,3.84,6.06,0.15
1321,8.0,4.0,15,1406.0,1379.0,0.0,1.96,0.15,0.51,0.07,7.25,6.24,0.15
1322,32.0,0.0,15,1171.0,1146.0,0.09,1.48,0.09,1.22,0.0,7.24,6.72,0.35
1323,90.0,26.0,15,959.0,962.0,0.31,0.31,0.31,1.46,0.21,5.82,8.0,0.1
1324,79.0,9.0,15,926.0,932.0,0.11,1.5,0.11,1.07,0.0,6.97,6.65,0.11
1325,50.0,50.0,15,817.0,817.0,0.0,1.59,0.0,1.1,0.0,5.02,7.1,0.0
1326,34.0,87.0,15,564.0,574.0,0.35,1.22,0.35,1.92,0.17,7.14,9.23,0.17
1327,0.0,98.0,15,496.0,504.0,0.0,0.6,0.6,0.4,0.2,1.98,2.78,0.0
1328,17.0,46.0,15,413.0,433.0,0.0,1.15,0.23,0.92,0.0,3.46,4.85,0.0
1329,86.0,90.0,14,1389.0,1393.0,0.0,1.44,0.07,1.44,0.07,5.96,7.54,0.0
1330,15.0,85.0,14,1286.0,1293.0,0.46,1.47,0.23,1.08,0.0,5.49,6.19,0.08
1331,57.0,90.0,14,1146.0,1156.0,0.0,1.21,0.0,0.69,0.0,3.72,5.45,0.09
1332,12.0,74.0,14,1269.0,1294.0,0.31,1.85,0.54,0.15,0.0,5.95,6.11,0.08
1333,79.0,80.0,14,924.0,937.0,0.43,1.92,0.0,1.07,0.0,4.59,8.22,0.11
1334,23.0,50.0,14,868.0,873.0,0.23,1.03,0.0,0.46,0.0,4.47,6.41,0.11
1335,9.0,27.0,14,592.0,601.0,0.0,1.33,0.0,1.0,0.0,5.16,6.66,0.17
1336,68.0,9.0,14,524.0,530.0,0.0,1.51,0.0,0.75,0.0,9.62,4.53,0.19
1337,3.0,92.0,14,436.0,444.0,0.45,1.13,0.23,0.23,0.0,5.41,5.86,0.0
1338,2.0,44.0,14,376.0,390.0,0.0,1.03,0.0,0.0,0.0,2.82,6.15,0.0
1339,3.0,10.0,14,392.0,414.0,0.0,0.97,0.24,0.97,0.0,5.56,5.07,0.24
1340,70.0,62.0,13,1489.0,1503.0,0.0,0.8,0.0,1.66,0.0,5.66,6.52,0.0
1341,21.0,56.0,13,1151.0,1164.0,0.0,2.84,0.0,1.55,0.09,4.64,8.25,0.0
1342,50.0,82.0,13,1095.0,1099.0,0.09,1.82,0.0,0.36,0.18,7.28,8.28,0.27
1343,89.0,16.0,13,817.0,820.0,0.12,1.71,0.0,0.73,0.0,6.34,10.0,0.12
1344,23.0,36.0,13,711.0,723.0,0.0,1.38,0.0,0.41,0.14,6.64,4.84,0.0
1345,77.5,72.5,13,564.0,572.0,0.0,1.75,0.0,1.92,0.0,6.29,9.09,0.17
1346,55.0,49.0,13,597.0,606.0,0.0,0.66,0.17,0.66,0.33,5.12,7.43,0.17
1347,40.0,43.0,13,560.0,565.0,0.0,1.77,0.18,0.35,0.0,3.19,5.66,0.18
1348,73.0,95.0,13,540.0,533.0,0.19,1.69,0.75,1.31,0.0,7.69,6.19,0.38
1349,1.0,43.0,13,497.0,502.0,0.0,0.0,0.2,0.4,0.0,4.78,4.98,0.2
1350,60.0,94.0,13,395.0,328.0,0.0,0.3,0.3,1.22,0.0,4.88,5.18,0.0
1351,96.0,22.0,13,368.0,368.0,0.0,0.54,0.27,0.54,0.0,5.71,8.97,0.0
1352,0.0,10.0,12,1681.0,1687.0,0.12,0.83,0.12,1.19,0.06,7.77,8.24,0.24
1353,5.0,67.0,12,846.0,856.0,0.0,1.64,0.0,0.7,0.0,4.32,4.32,0.35
1354,85.0,50.0,12,808.0,809.0,0.0,0.87,0.0,2.35,0.12,4.08,7.91,0.0
1355,5.0,86.0,12,804.0,810.0,0.0,1.23,0.0,0.49,0.0,3.21,6.79,0.0
1356,57.0,55.0,12,392.0,413.0,0.0,2.18,0.0,0.24,0.0,2.91,3.39,0.0
1357,1.0,1.0,12,435.0,437.0,0.0,1.14,0.0,0.69,0.0,6.86,6.41,0.69
1358,15.0,95.0,11,477.0,491.0,0.2,1.63,0.2,1.02,0.0,4.89,4.89,0.61
1359,51.0,40.0,11,474.0,491.0,0.0,1.22,0.0,1.02,0.0,4.89,6.92,0.0
1360,29.0,2.0,11,446.0,448.0,0.0,1.34,0.0,0.0,0.0,6.03,4.46,0.22
1361,100.0,40.0,11,330.0,331.0,0.0,2.42,0.0,1.81,0.0,5.14,9.06,0.0
1362,45.0,90.0,10,471.0,490.0,0.2,1.63,0.2,1.63,0.0,11.63,8.57,0.0
1363,81.0,1.0,10,363.0,363.0,0.0,2.2,0.28,1.93,0.0,9.92,8.26,0.28
1364,13.0,26.0,9,3059.0,3126.0,0.03,1.28,0.06,1.66,0.03,3.93,5.34,0.0
1365,87.0,31.0,9,826.0,831.0,0.0,0.24,0.0,0.72,0.0,4.45,6.26,0.0
1366,86.0,22.0,9,827.0,839.0,0.48,1.07,0.36,1.31,0.24,6.32,7.27,0.0
1367,1.0,78.0,9,665.0,671.0,0.0,0.75,0.6,1.79,0.0,6.41,8.49,0.3
1368,70.0,49.0,9,664.0,663.0,0.3,0.45,0.15,0.45,0.0,8.3,8.75,0.15
1369,92.0,11.0,8,1450.0,1457.0,0.07,0.96,0.14,1.3,0.27,4.19,7.28,0.07
1370,18.0,20.0,8,837.0,835.0,0.0,1.8,0.72,0.72,0.0,6.47,5.99,0.84
1371,0.0,76.0,8,609.0,617.0,0.0,3.24,0.0,1.46,0.0,3.24,5.35,0.0
1372,50.0,2.0,8,477.0,460.0,0.22,0.87,0.22,0.87,0.0,6.09,5.65,0.0
1373,11.0,76.0,8,359.0,361.0,0.0,1.39,0.0,0.55,0.0,3.6,4.99,0.0
1374,93.0,31.0,8,326.0,328.0,0.0,0.91,0.0,0.91,0.0,5.79,7.62,0.0
1375,13.0,24.0,7,824.0,828.0,0.12,1.09,0.36,0.12,0.0,5.8,2.78,0.0
1376,43.0,50.0,7,445.0,463.0,0.22,0.22,0.22,0.43,0.0,3.67,6.05,0.0
1377,61.0,87.0,7,439.0,430.0,0.0,0.47,0.7,1.16,0.0,6.98,6.98,0.0
1378,81.0,25.0,7,464.0,470.0,0.0,1.06,0.0,0.21,0.0,2.34,5.32,0.21
1379,9.0,96.0,7,413.0,409.0,0.0,2.2,0.24,0.24,0.0,3.67,6.6,1.22
1380,34.0,44.0,6,1343.0,1352.0,0.0,1.11,0.07,1.11,0.07,3.18,7.69,0.0
1381,50.0,39.0,6,765.0,778.0,0.13,2.06,0.13,0.64,0.0,5.78,5.01,0.0
1382,9.0,1.0,6,490.0,493.0,0.0,0.2,0.0,0.0,0.0,3.25,3.65,0.0
1383,57.0,18.0,6,460.0,457.0,0.0,1.75,0.22,0.44,0.0,3.06,5.25,0.0
1384,3.0,58.0,6,360.0,366.0,0.0,1.64,0.0,0.27,0.0,5.74,5.46,0.27
1385,0.0,6.0,5,905.0,914.0,0.11,0.55,0.22,0.22,0.11,6.89,7.66,0.0
1386,8.0,29.0,5,689.0,691.0,0.0,1.59,0.29,0.43,0.0,6.51,6.51,0.0
1387,89.0,5.0,5,481.0,482.0,0.21,1.24,0.21,1.66,0.0,6.22,7.26,0.0
1388,46.0,91.0,5,451.0,452.0,0.66,1.77,1.33,0.88,0.0,7.96,6.86,0.0
1389,74.0,0.0,5,382.0,388.0,0.0,0.26,0.52,0.52,0.0,9.79,7.47,0.26
1390,15.0,93.0,5,372.0,382.0,0.0,0.26,0.26,1.05,0.0,3.93,6.02,0.0
1391,0.0,3.0,5,354.0,355.0,0.0,3.38,0.28,1.13,0.0,5.63,4.79,0.0
1392,15.0,73.0,5,346.0,347.0,0.0,1.73,0.58,1.15,0.0,5.48,9.51,0.0
1393,79.0,25.0,5,317.0,326.0,0.0,2.76,0.31,1.53,0.0,7.06,10.43,2.76
1394,0.0,1.0,3,447.0,447.0,0.0,2.91,0.0,0.45,0.45,6.71,6.26,0.67
1395,11.0,53.0,3,370.0,369.0,0.54,0.81,1.08,0.54,0.0,5.42,4.61,0.0
1396,5.0,96.0,3,352.0,365.0,0.27,1.37,0.0,0.55,0.0,5.75,7.67,0.55
1397,87.0,61.0,2,978.0,971.0,0.41,0.62,0.72,0.62,0.21,4.94,6.08,0.0
1398,56.0,60.0,2,420.0,425.0,0.0,1.18,0.0,0.71,0.0,4.47,6.35,0.24
1399,88.0,80.0,2,393.0,397.0,0.25,3.53,0.0,0.5,0.0,7.3,6.3,0.5
1400,0.0,5.0,1,670.0,644.0,0.0,1.09,0.16,0.47,0.0,6.37,5.59,0.0
1401,32.0,86.0,1,492.0,494.0,0.2,0.2,0.61,0.2,0.0,8.1,6.88,0.0
1402,6.0,22.0,1,353.0,358.0,0.0,1.96,0.0,0.84,0.0,6.7,4.47,0.0
